Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Brighton and Hove,12/11/2020,England,56,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,13/11/2020,England,64,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,14/11/2020,England,45,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,15/11/2020,England,22,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,16/11/2020,England,70,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,17/11/2020,England,33,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,18/11/2020,England,39,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,19/11/2020,England,21,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,20/11/2020,England,25,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,21/11/2020,England,15,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,22/11/2020,England,25,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,23/11/2020,England,33,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,24/11/2020,England,26,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,25/11/2020,England,29,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,26/11/2020,England,18,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,27/11/2020,England,33,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,28/11/2020,England,16,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,29/11/2020,England,14,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,30/11/2020,England,28,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,01/12/2020,England,37,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Brighton and Hove,02/12/2020,England,39,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,03/12/2020,England,26,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,04/12/2020,England,17,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,05/12/2020,England,21,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,06/12/2020,England,22,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,07/12/2020,England,32,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,08/12/2020,England,44,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Brighton and Hove,09/12/2020,England,57,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,10/12/2020,England,44,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,11/12/2020,England,65,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,12/12/2020,England,32,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,13/12/2020,England,70,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,14/12/2020,England,99,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,15/12/2020,England,94,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,16/12/2020,England,122,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,17/12/2020,England,130,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,18/12/2020,England,95,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Brighton and Hove,19/12/2020,England,66,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,20/12/2020,England,108,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,21/12/2020,England,162,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,22/12/2020,England,187,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,23/12/2020,England,160,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,24/12/2020,England,148,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,25/12/2020,England,84,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Brighton and Hove,26/12/2020,England,184,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,27/12/2020,England,210,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,28/12/2020,England,222,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,29/12/2020,England,413,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,30/12/2020,England,377,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,31/12/2020,England,337,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,01/01/2021,England,160,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,02/01/2021,England,300,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,03/01/2021,England,225,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,04/01/2021,England,529,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,05/01/2021,England,358,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,06/01/2021,England,312,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,07/01/2021,England,289,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,08/01/2021,England,244,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,09/01/2021,England,170,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,10/01/2021,England,174,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,11/01/2021,England,269,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,12/01/2021,England,231,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,13/01/2021,England,211,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,14/01/2021,England,233,8,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,15/01/2021,England,154,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,16/01/2021,England,98,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,17/01/2021,England,87,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,18/01/2021,England,193,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,19/01/2021,England,159,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,20/01/2021,England,125,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,21/01/2021,England,89,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Brighton and Hove,22/01/2021,England,9,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,01/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,02/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,03/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,04/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,05/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,06/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,07/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,08/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,09/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,10/08/2020,England,12,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,11/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,12/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,13/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,14/08/2020,England,27,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Coventry,15/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,16/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,17/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,18/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,19/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,20/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,21/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,22/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,23/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,24/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,25/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,26/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,27/08/2020,England,13,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,28/08/2020,England,13,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,29/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,30/08/2020,England,5,1,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,31/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,01/09/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Coventry,02/09/2020,England,17,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,03/09/2020,England,21,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,04/09/2020,England,12,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,05/09/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,06/09/2020,England,18,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,07/09/2020,England,32,1,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,08/09/2020,England,17,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,09/09/2020,England,20,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,10/09/2020,England,16,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,11/09/2020,England,24,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,12/09/2020,England,16,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,13/09/2020,England,12,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Coventry,14/09/2020,England,23,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,15/09/2020,England,18,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,16/09/2020,England,19,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,17/09/2020,England,29,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,18/09/2020,England,33,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,19/09/2020,England,35,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,20/09/2020,England,38,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,21/09/2020,England,47,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,22/09/2020,England,25,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,23/09/2020,England,45,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,24/09/2020,England,42,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,25/09/2020,England,37,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,26/09/2020,England,23,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,27/09/2020,England,39,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,28/09/2020,England,51,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,29/09/2020,England,36,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,30/09/2020,England,60,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,01/10/2020,England,59,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,02/10/2020,England,66,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,03/10/2020,England,54,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,04/10/2020,England,68,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,05/10/2020,England,73,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,06/10/2020,England,81,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,07/10/2020,England,105,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,08/10/2020,England,111,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,09/10/2020,England,92,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,10/10/2020,England,82,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,11/10/2020,England,75,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,12/10/2020,England,96,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,13/10/2020,England,101,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,14/10/2020,England,95,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,15/10/2020,England,115,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,16/10/2020,England,89,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,17/10/2020,England,65,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,18/10/2020,England,70,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,19/10/2020,England,121,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,20/10/2020,England,122,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,21/10/2020,England,126,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,22/10/2020,England,116,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,23/10/2020,England,78,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Coventry,24/10/2020,England,85,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,25/10/2020,England,58,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,26/10/2020,England,113,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,27/10/2020,England,94,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,28/10/2020,England,120,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,29/10/2020,England,110,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,30/10/2020,England,103,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,31/10/2020,England,104,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,01/11/2020,England,67,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,0
Coventry,02/11/2020,England,140,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Coventry,03/11/2020,England,139,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Coventry,04/11/2020,England,133,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Coventry,05/11/2020,England,111,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,06/11/2020,England,143,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,07/11/2020,England,109,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,08/11/2020,England,113,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,09/11/2020,England,191,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,10/11/2020,England,181,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,11/11/2020,England,178,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,12/11/2020,England,133,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,13/11/2020,England,147,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,14/11/2020,England,118,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,15/11/2020,England,91,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,16/11/2020,England,162,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,17/11/2020,England,102,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,18/11/2020,England,96,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,19/11/2020,England,103,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,20/11/2020,England,120,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,21/11/2020,England,70,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,22/11/2020,England,81,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,23/11/2020,England,126,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,24/11/2020,England,101,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,25/11/2020,England,118,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,26/11/2020,England,86,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,27/11/2020,England,88,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,28/11/2020,England,59,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,29/11/2020,England,49,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,30/11/2020,England,80,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,01/12/2020,England,69,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Coventry,02/12/2020,England,77,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,03/12/2020,England,68,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,04/12/2020,England,79,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,05/12/2020,England,60,0,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,06/12/2020,England,44,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,07/12/2020,England,94,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,08/12/2020,England,114,0,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,0
Coventry,09/12/2020,England,86,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,10/12/2020,England,91,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,11/12/2020,England,82,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,12/12/2020,England,93,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,13/12/2020,England,80,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,14/12/2020,England,157,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,15/12/2020,England,137,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,16/12/2020,England,109,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,17/12/2020,England,146,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,18/12/2020,England,117,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Coventry,19/12/2020,England,95,4,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,20/12/2020,England,121,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,21/12/2020,England,161,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,22/12/2020,England,193,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,23/12/2020,England,157,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,24/12/2020,England,103,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,25/12/2020,England,73,0,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,26/12/2020,England,147,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,27/12/2020,England,152,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,28/12/2020,England,212,0,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,29/12/2020,England,355,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,30/12/2020,England,304,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Coventry,31/12/2020,England,272,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,01/01/2021,England,128,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,02/01/2021,England,331,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,03/01/2021,England,262,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,04/01/2021,England,445,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,1,1
Coventry,05/01/2021,England,338,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,06/01/2021,England,328,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,07/01/2021,England,250,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,08/01/2021,England,221,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,09/01/2021,England,208,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,10/01/2021,England,217,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,11/01/2021,England,320,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,12/01/2021,England,303,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,13/01/2021,England,293,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,14/01/2021,England,285,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,15/01/2021,England,282,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,16/01/2021,England,213,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,17/01/2021,England,233,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,18/01/2021,England,291,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,19/01/2021,England,289,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,20/01/2021,England,227,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,21/01/2021,England,170,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Coventry,22/01/2021,England,16,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Walsall,01/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Walsall,02/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
